DATE,PRODUCT,QTY_ORDER,SALES,AVG_SALES,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE,TOTAL_ITEMS,AVG_ITEMS
2015-08-25,P1,5,6895.40,1379.08,1349.10,1499.00,149.90,11.11,1379.08,5,1.00
2015-08-25,P2,65,45606.90,735.60,697.48,799.00,101.52,14.56,701.48,65,1.05
2015-08-25,P3,3,3541.89,1180.63,1180.63,1180.63,0.00,0.00,1180.63,3,1.00
2015-08-25,P4,21,10522.30,553.81,499.90,512.10,12.20,2.44,501.18,21,1.11
2015-08-25,P5,419,311881.73,787.58,639.00,863.28,224.28,35.10,744.55,419,1.06
2015-08-25,P6,8,13587.69,1698.46,1499.90,1999.00,499.10,33.28,1698.46,8,1.00
2015-08-25,P7,151,110650.75,763.11,674.10,749.00,74.90,11.11,732.67,151,1.04
2015-08-25,P8,36,16010.68,457.45,377.91,499.00,121.09,32.04,444.62,36,1.03
2015-08-25,P9,212,86143.34,435.07,363.69,449.00,85.31,23.46,406.55,212,1.07
2015-08-26,P1,3,4497.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,3,1.00
2015-08-26,P2,58,40326.07,733.20,691.74,799.00,107.26,15.51,695.37,58,1.05
2015-08-26,P3,3,3767.34,1255.78,1180.63,1311.81,131.18,11.11,1255.78,3,1.00
2015-08-26,P4,19,9705.30,570.90,499.89,569.00,69.11,13.83,512.09,19,1.12
2015-08-26,P5,316,235433.17,766.88,561.75,749.00,187.25,33.33,745.05,316,1.03
2015-08-26,P6,3,4775.75,1591.92,1499.90,1637.95,138.05,9.20,1591.92,3,1.00
2015-08-26,P7,88,65141.20,757.46,674.10,749.00,74.90,11.11,740.27,88,1.02
2015-08-26,P8,42,18025.11,429.17,399.90,499.00,99.10,24.78,429.17,42,1.00
2015-08-26,P9,55,22958.46,425.16,363.69,449.00,85.31,23.46,417.12,55,1.02
2015-08-27,P1,3,4497.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,3,1.00
2015-08-27,P2,51,35482.77,709.66,691.43,799.00,107.57,15.56,695.83,51,1.02
2015-08-27,P3,1,1274.90,1274.90,1274.90,1274.90,0.00,0.00,1274.90,1,1.00
2015-08-27,P4,28,14168.34,524.75,498.00,569.00,71.00,14.26,506.31,28,1.04
2015-08-27,P5,24,20004.94,833.54,749.00,959.20,210.20,28.06,833.54,24,1.00
2015-08-27,P6,3,4775.54,1591.85,1499.90,1637.87,137.97,9.20,1591.85,3,1.00
2015-08-27,P7,56,43107.30,798.28,674.10,921.90,247.80,36.76,769.06,56,1.04
2015-08-27,P8,142,56976.70,441.68,398.90,499.00,100.10,25.09,401.46,142,1.10
2015-08-27,P9,107,43210.15,427.82,398.90,449.00,50.10,12.56,404.12,107,1.06
2015-08-28,P1,5,7495.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,5,1.00
2015-08-28,P2,54,37267.42,703.16,684.00,799.00,115.00,16.81,690.14,54,1.02
2015-08-28,P3,2,2549.80,1274.90,1274.90,1274.90,0.00,0.00,1274.90,2,1.00
2015-08-28,P4,10,4980.00,498.00,498.00,498.00,0.00,0.00,498.00,10,1.00
2015-08-28,P5,21,18537.20,926.86,878.89,959.20,80.31,9.14,882.91,21,1.05
2015-08-28,P6,6,9688.75,1614.79,1499.90,1637.77,137.87,9.19,1614.79,6,1.00
2015-08-28,P7,42,32553.20,775.08,674.10,799.00,124.90,18.53,775.08,42,1.00
2015-08-28,P8,92,36744.79,422.35,398.99,434.99,36.00,9.02,399.42,92,1.06
2015-08-28,P9,71,28594.30,426.78,399.00,449.00,50.00,12.53,402.88,71,1.06
2015-08-29,P2,53,36343.36,845.19,683.00,799.00,116.00,16.98,686.19,53,1.23
2015-08-29,P3,5,6000.25,1200.05,1098.00,1311.81,213.81,19.47,1200.05,5,1.00
2015-08-29,P4,5,2788.10,557.62,512.10,569.00,56.90,11.11,557.62,5,1.00
2015-08-29,P5,9,7909.93,988.74,878.87,878.89,0.02,0.00,878.88,9,1.12
2015-08-29,P6,2,3133.65,1566.82,1499.90,1633.75,133.85,8.92,1566.82,2,1.00
2015-08-29,P7,40,30078.29,751.96,606.69,799.00,192.31,31.70,751.96,40,1.00
2015-08-29,P8,80,32157.06,428.76,396.95,499.00,102.05,25.71,402.30,80,1.07
2015-08-29,P9,91,36509.00,439.87,399.00,499.00,100.00,25.06,401.41,91,1.10
2015-08-30,P1,1,1499.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,1,1.00
2015-08-30,P2,60,41160.88,697.64,678.99,799.00,120.01,17.67,686.13,60,1.02
2015-08-30,P3,2,2623.62,1311.81,1311.81,1311.81,0.00,0.00,1311.81,2,1.00
2015-08-30,P4,7,3983.00,569.00,569.00,569.00,0.00,0.00,569.00,7,1.00
2015-08-30,P5,16,14061.94,937.46,878.87,878.88,0.01,0.00,878.87,16,1.07
2015-08-30,P6,1,1633.75,1633.75,1633.75,1633.75,0.00,0.00,1633.75,1,1.00
2015-08-30,P7,36,27709.40,814.98,674.10,799.00,124.90,18.53,768.57,36,1.06
2015-08-30,P8,102,40788.55,424.88,396.95,499.00,102.05,25.71,400.01,102,1.06
2015-08-30,P9,63,25237.00,442.75,399.00,499.00,100.00,25.06,400.75,63,1.11
2015-08-31,P1,1,1499.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,1,1.00
2015-08-31,P2,529,322642.02,645.28,521.10,679.00,157.90,30.30,609.84,529,1.06
2015-08-31,P3,8,9614.29,1201.79,1098.00,1311.81,213.81,19.47,1201.79,8,1.00
2015-08-31,P4,28,14989.70,576.53,491.90,569.00,77.10,15.67,534.95,28,1.08
2015-08-31,P5,321,241419.89,778.77,606.69,880.69,274.00,45.16,752.36,321,1.04
2015-08-31,P6,12,17998.80,1499.90,1499.90,1499.90,0.00,0.00,1499.90,12,1.00
2015-08-31,P7,920,638229.31,746.47,572.48,999.00,426.52,74.50,694.93,920,1.08
2015-08-31,P8,444,166115.57,402.22,309.00,448.00,139.00,44.98,374.32,444,1.08
2015-08-31,P9,301,112743.54,395.59,306.99,434.00,127.01,41.37,374.58,301,1.06
2015-09-01,P1,21,29905.05,1424.05,1424.05,1424.05,0.00,0.00,1424.05,21,1.00
2015-09-01,P2,1385,837035.76,642.88,494.10,678.00,183.90,37.22,605.22,1385,1.06
2015-09-01,P3,18,23153.45,1286.30,1180.63,1311.81,131.18,11.11,1286.30,18,1.00
2015-09-01,P4,37,19675.47,578.69,498.00,540.55,42.55,8.54,530.99,37,1.09
2015-09-01,P5,1031,757128.76,839.39,610.06,853.34,243.28,39.88,740.26,1031,1.14
2015-09-01,P6,8,12133.05,1516.63,1499.90,1633.75,133.85,8.92,1516.63,8,1.00
2015-09-01,P7,2950,2041359.90,748.30,572.48,921.90,349.42,61.04,692.97,2950,1.08
2015-09-01,P8,1002,376623.76,397.70,341.10,379.00,37.90,11.11,375.79,1002,1.06
2015-09-01,P9,758,283943.64,400.48,306.99,379.00,72.01,23.46,374.89,758,1.07
2015-09-02,P1,58,83794.10,1470.07,1349.10,1499.00,149.90,11.11,1445.09,58,1.02
2015-09-02,P2,1429,853357.03,646.97,494.10,799.00,304.90,61.71,598.98,1429,1.08
2015-09-02,P3,15,19178.67,1278.58,1180.63,1311.81,131.18,11.11,1278.58,15,1.00
2015-09-02,P4,46,24324.74,552.83,486.49,540.55,54.06,11.11,530.48,46,1.05
2015-09-02,P5,1138,828174.53,785.00,566.19,999.00,432.81,76.44,729.27,1138,1.08
2015-09-02,P6,4,6931.75,1732.94,1499.90,1999.00,499.10,33.28,1732.94,4,1.00
2015-09-02,P7,3330,2273039.41,741.61,499.69,921.90,422.21,84.49,684.56,3330,1.09
2015-09-02,P8,995,368965.37,406.80,306.99,439.00,132.01,43.00,371.36,995,1.10
2015-09-02,P9,839,310681.86,393.77,306.99,379.00,72.01,23.46,370.68,839,1.06
2015-09-03,P1,15,22485.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,15,1.00
2015-09-03,P2,179,117083.97,680.72,549.00,799.00,250.00,45.54,655.12,179,1.04
2015-09-03,P3,6,7658.85,1276.47,1098.00,1313.61,215.61,19.64,1276.47,6,1.00
2015-09-03,P4,59,31579.60,789.49,486.49,540.55,54.06,11.11,534.08,59,1.48
2015-09-03,P5,703,518240.81,762.12,606.69,911.24,304.55,50.20,737.06,703,1.03
2015-09-03,P6,3,5631.75,1877.25,1633.75,1999.00,365.25,22.36,1877.25,3,1.00
2015-09-03,P7,1933,1332617.38,728.60,566.19,779.00,212.81,37.59,690.28,1933,1.06
2015-09-03,P8,77,34654.44,455.98,306.99,499.00,192.01,62.55,449.74,77,1.01
2015-09-03,P9,52,23405.80,458.94,379.00,499.00,120.00,31.66,450.43,52,1.02
2015-09-04,P1,17,25483.00,1592.69,1499.00,1499.00,0.00,0.00,1499.00,17,1.06
2015-09-04,P2,185,121002.82,695.42,628.90,799.00,170.10,27.05,653.40,185,1.06
2015-09-04,P3,8,9869.99,1233.75,1139.17,1299.90,160.73,14.11,1233.75,8,1.00
2015-09-04,P4,23,12284.55,584.98,491.90,540.55,48.65,9.89,533.50,23,1.10
2015-09-04,P5,225,175648.04,798.40,639.09,897.00,257.91,40.36,781.53,225,1.02
2015-09-04,P6,5,8309.25,1661.85,1633.75,1729.00,95.25,5.83,1661.85,5,1.00
2015-09-04,P7,1185,819906.65,742.00,566.19,779.00,212.81,37.59,692.45,1185,1.07
2015-09-04,P8,37,16368.59,454.68,404.19,499.00,94.81,23.46,442.21,37,1.03
2015-09-04,P9,44,19351.09,439.80,429.90,499.00,69.10,16.07,439.80,44,1.00
2015-09-05,P1,11,16189.20,1471.75,1349.10,1499.00,149.90,11.11,1471.75,11,1.00
2015-09-05,P2,440,269463.44,629.59,521.55,799.00,277.45,53.20,612.58,440,1.03
2015-09-05,P3,2,2618.90,1309.45,1299.90,1319.00,19.10,1.47,1309.45,2,1.00
2015-09-05,P4,220,98662.09,590.79,408.34,512.10,103.76,25.41,450.09,220,1.32
2015-09-05,P5,175,137474.45,803.94,579.01,789.00,209.99,36.27,785.49,175,1.02
2015-09-05,P6,2,3358.00,1679.00,1679.00,1679.00,0.00,0.00,1679.00,2,1.00
2015-09-05,P7,833,578764.56,728.01,597.64,779.00,181.36,30.35,695.12,833,1.05
2015-09-05,P8,39,17356.25,495.89,439.00,499.00,60.00,13.67,445.72,39,1.11
2015-09-05,P9,42,18059.89,430.00,429.90,433.99,4.09,0.95,430.00,42,1.00
2015-09-06,P1,13,19337.10,1487.47,1349.10,1499.00,149.90,11.11,1487.47,13,1.00
2015-09-06,P2,633,384905.09,639.38,549.00,635.59,86.59,15.77,607.97,633,1.05
2015-09-06,P3,3,4014.82,1338.27,1319.00,1347.91,28.91,2.19,1338.27,3,1.00
2015-09-06,P4,308,136159.96,493.33,399.00,443.33,44.33,11.11,441.93,308,1.12
2015-09-06,P5,133,104347.22,815.21,710.10,789.00,78.90,11.11,785.01,133,1.04
2015-09-06,P6,1,1679.00,1679.00,1679.00,1679.00,0.00,0.00,1679.00,1,1.00
2015-09-06,P7,592,411362.62,720.42,572.48,699.00,126.52,22.10,694.89,592,1.04
2015-09-06,P8,32,14033.38,452.69,426.64,449.10,22.46,5.26,438.93,32,1.03
2015-09-06,P9,28,12175.40,450.94,429.90,499.00,69.10,16.07,435.02,28,1.04
2015-09-07,P1,23,34477.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,23,1.00
2015-09-07,P2,762,460720.70,622.60,521.55,799.00,277.45,53.20,604.71,762,1.03
2015-09-07,P3,1,1319.00,1319.00,1319.00,1319.00,0.00,0.00,1319.00,1,1.00
2015-09-07,P4,301,132568.89,483.83,399.00,443.33,44.33,11.11,440.63,301,1.10
2015-09-07,P5,162,126447.12,805.40,674.60,789.00,114.40,16.96,780.52,162,1.03
2015-09-07,P6,2,3357.96,1678.98,1678.98,1678.98,0.00,0.00,1678.98,2,1.00
2015-09-07,P7,50,39030.15,830.43,719.10,799.00,79.90,11.11,780.28,50,1.06
2015-09-07,P8,45,19875.00,451.70,439.00,499.00,60.00,13.67,441.73,45,1.02
2015-09-07,P9,52,22468.05,488.44,429.90,499.00,69.10,16.07,432.36,52,1.13
2015-09-08,P1,24,35976.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,24,1.00
2015-09-08,P2,136,89650.61,734.84,654.99,799.00,144.01,21.99,659.55,136,1.11
2015-09-08,P3,5,6183.42,1236.68,1135.44,1319.00,183.56,16.17,1236.68,5,1.00
2015-09-08,P4,19,10243.00,569.06,498.00,569.00,71.00,14.26,537.44,19,1.06
2015-09-08,P5,207,162178.95,802.87,710.10,789.00,78.90,11.11,783.34,207,1.02
2015-09-08,P6,11,16499.89,1499.99,1499.99,1499.99,0.00,0.00,1499.99,11,1.00
2015-09-08,P7,91,71368.25,870.34,759.05,799.00,39.95,5.26,784.36,91,1.11
2015-09-08,P8,56,24705.07,475.10,404.19,499.00,94.81,23.46,441.33,56,1.08
2015-09-08,P9,42,18172.39,465.96,429.90,499.00,69.10,16.07,432.81,42,1.08
2015-09-09,P1,41,61309.10,1703.03,1349.10,1499.00,149.90,11.11,1494.84,41,1.14
2015-09-09,P2,152,101044.02,701.69,655.95,799.00,143.05,21.81,662.27,152,1.06
2015-09-09,P3,8,9871.57,1233.95,1137.11,1273.97,136.86,12.04,1233.95,8,1.00
2015-09-09,P4,20,10599.00,588.83,498.00,569.00,71.00,14.26,529.56,20,1.11
2015-09-09,P5,205,161252.05,802.25,701.10,789.00,87.90,12.54,786.60,205,1.02
2015-09-09,P6,14,20999.86,1499.99,1499.99,1499.99,0.00,0.00,1499.99,14,1.00
2015-09-09,P7,800,556959.09,734.77,629.10,799.00,169.90,27.01,696.27,800,1.06
2015-09-09,P8,63,27819.87,479.65,404.19,499.00,94.81,23.46,442.06,63,1.09
2015-09-09,P9,44,19134.10,444.98,433.00,499.00,66.00,15.24,434.91,44,1.02
2015-09-10,P1,24,35826.10,1492.75,1349.10,1499.00,149.90,11.11,1492.75,24,1.00
2015-09-10,P2,187,122792.73,678.41,655.90,724.98,69.08,10.53,656.67,187,1.03
2015-09-10,P3,11,13709.20,1246.29,1098.00,1323.00,225.00,20.49,1246.29,11,1.00
2015-09-10,P4,18,9546.10,561.54,498.00,569.00,71.00,14.26,528.06,18,1.06
2015-09-10,P5,283,219904.73,808.47,701.10,880.68,179.58,25.61,777.23,283,1.04
2015-09-10,P6,20,29999.80,1499.99,1499.99,1499.99,0.00,0.00,1499.99,20,1.00
2015-09-10,P7,1429,992195.62,763.23,629.01,799.00,169.99,27.03,694.61,1429,1.10
2015-09-10,P8,52,22957.10,468.51,431.10,499.00,67.90,15.75,441.63,52,1.06
2015-09-10,P9,49,21365.10,454.58,433.00,499.00,66.00,15.24,436.15,49,1.04
2015-09-11,P1,7,10493.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,7,1.00
2015-09-11,P2,117,79104.07,676.10,655.90,799.00,143.10,21.82,676.10,117,1.00
2015-09-11,P3,4,4897.94,1224.48,1098.00,1268.12,170.12,15.49,1224.48,4,1.00
2015-09-11,P4,249,128533.54,6426.68,460.89,569.00,108.11,23.46,519.73,249,12.45
2015-09-11,P5,326,252673.52,782.27,699.00,779.00,80.00,11.44,775.04,326,1.01
2015-09-11,P6,22,33376.36,1589.35,1475.90,1999.00,523.10,35.44,1517.92,22,1.05
2015-09-11,P7,1215,845054.97,766.84,572.48,799.00,226.52,39.57,696.64,1215,1.10
2015-09-11,P8,48,21107.05,479.71,439.00,474.05,35.05,7.98,439.80,48,1.09
2015-09-11,P9,47,20501.00,455.58,433.00,499.00,66.00,15.24,436.33,47,1.04
2015-09-12,P1,12,17838.10,1621.65,1349.10,1499.00,149.90,11.11,1485.37,12,1.09
2015-09-12,P2,89,60158.65,683.62,665.99,724.98,58.99,8.86,676.02,89,1.01
2015-09-12,P3,1,1296.62,1296.62,1296.62,1296.62,0.00,0.00,1296.62,1,1.00
2015-09-12,P4,36,18384.39,557.10,460.89,512.10,51.21,11.11,510.55,36,1.09
2015-09-12,P5,160,124532.26,788.18,639.09,789.00,149.91,23.46,778.25,160,1.01
2015-09-12,P6,18,26566.20,1475.90,1475.90,1475.90,0.00,0.00,1475.90,18,1.00
2015-09-12,P7,73,56272.91,815.55,699.00,799.90,100.90,14.43,771.07,73,1.06
2015-09-12,P8,53,23467.20,451.29,439.00,499.00,60.00,13.67,442.85,53,1.02
2015-09-12,P9,47,20369.00,484.98,433.00,449.10,16.10,3.72,433.43,47,1.12
2015-09-13,P1,4,5996.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,4,1.00
2015-09-13,P2,103,68623.33,700.24,663.99,724.98,60.99,9.19,666.30,103,1.05
2015-09-13,P3,5,6382.00,1276.40,1263.70,1296.62,32.92,2.61,1276.40,5,1.00
2015-09-13,P4,34,17454.82,545.46,512.10,555.52,43.42,8.48,513.46,34,1.06
2015-09-13,P5,138,108661.08,810.90,710.10,789.00,78.90,11.11,787.35,138,1.03
2015-09-13,P6,13,19234.88,1479.61,1475.90,1499.99,24.09,1.63,1479.61,13,1.00
2015-09-13,P7,85,65653.08,800.65,647.19,799.90,152.71,23.60,772.20,85,1.04
2015-09-13,P8,46,20264.10,450.31,439.00,499.00,60.00,13.67,440.56,46,1.02
2015-09-13,P9,34,14920.00,438.82,433.00,499.00,66.00,15.24,438.82,34,1.00
2015-09-14,P1,14,20986.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,14,1.00
2015-09-14,P2,150,100956.75,682.14,652.48,724.98,72.50,11.11,673.02,150,1.01
2015-09-14,P3,2,2557.98,1278.99,1278.99,1278.99,0.00,0.00,1278.99,2,1.00
2015-09-14,P4,9,4655.80,517.31,512.10,559.00,46.90,9.16,517.31,9,1.00
2015-09-14,P5,170,133696.05,810.28,749.55,789.00,39.45,5.26,786.85,170,1.03
2015-09-14,P6,24,35445.49,1476.90,1475.79,1499.99,24.20,1.64,1476.90,24,1.00
2015-09-14,P7,713,496491.70,734.46,629.10,799.00,169.90,27.01,696.51,713,1.05
2015-09-14,P8,52,22490.10,440.98,341.10,499.00,157.90,46.29,432.37,52,1.02
2015-09-14,P9,65,27945.10,465.75,341.10,433.00,91.90,26.94,429.67,65,1.08
2015-09-15,P1,24,35976.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,24,1.00
2015-09-15,P2,141,94867.17,735.40,652.48,724.98,72.50,11.11,672.59,141,1.09
2015-09-15,P3,7,8065.61,1152.23,1098.00,1296.62,198.62,18.09,1152.23,7,1.00
2015-09-15,P4,11,6051.00,550.09,498.00,569.00,71.00,14.26,550.09,11,1.00
2015-09-15,P5,48,39389.25,820.61,710.10,1199.00,488.90,68.85,820.61,48,1.00
2015-09-15,P6,14,21182.01,1513.00,1475.37,1999.00,523.63,35.49,1513.00,14,1.00
2015-09-15,P7,900,627070.44,754.60,566.19,799.00,232.81,41.12,696.69,900,1.08
2015-09-15,P8,837,317109.30,407.60,341.10,379.00,37.90,11.11,378.85,837,1.08
2015-09-15,P9,584,221123.76,396.28,341.10,379.00,37.90,11.11,378.62,584,1.05
2015-09-16,P1,15,22335.10,1489.01,1349.10,1499.00,149.90,11.11,1489.01,15,1.00
2015-09-16,P2,105,70416.14,725.94,668.00,724.98,56.98,8.53,670.83,105,1.08
2015-09-16,P3,29,31842.00,1326.75,1098.00,1098.00,0.00,0.00,1098.00,29,1.21
2015-09-16,P4,38,18995.00,542.71,498.00,569.00,71.00,14.26,500.03,38,1.09
2015-09-16,P5,33,27602.25,862.57,789.00,959.20,170.20,21.57,834.79,33,1.03
2015-09-16,P6,22,33133.65,1506.08,1474.49,1999.00,524.51,35.57,1506.08,22,1.00
2015-09-16,P7,695,483278.80,724.56,629.10,764.00,134.90,21.44,695.37,695,1.04
2015-09-16,P8,876,331385.59,405.12,341.10,439.00,97.90,28.70,378.34,876,1.07
2015-09-16,P9,485,183250.29,403.64,306.99,379.00,72.01,23.46,377.84,485,1.07
2015-09-17,P1,13,19487.00,1623.92,1499.00,1499.00,0.00,0.00,1499.00,13,1.08
2015-09-17,P2,182,116893.89,687.61,566.10,668.95,102.85,18.17,643.22,182,1.07
2015-09-17,P3,5,6483.10,1296.62,1296.62,1296.62,0.00,0.00,1296.62,5,1.00
2015-09-17,P4,32,15936.00,498.00,498.00,498.00,0.00,0.00,498.00,32,1.00
2015-09-17,P5,27,22814.30,991.93,710.10,959.20,249.10,35.08,854.71,27,1.17
2015-09-17,P6,20,29486.86,1474.34,1473.99,1474.59,0.60,0.04,1474.34,20,1.00
2015-09-17,P7,734,509848.75,744.30,593.10,699.00,105.90,17.86,694.76,734,1.07
2015-09-17,P8,221,86184.25,408.46,341.10,499.00,157.90,46.29,390.39,221,1.05
2015-09-17,P9,149,58248.55,410.20,341.10,499.00,157.90,46.29,391.16,149,1.05
2015-09-18,P1,12,17938.90,1630.81,1449.90,1499.00,49.10,3.39,1494.54,12,1.09
2015-09-18,P2,488,305417.24,649.82,566.10,629.00,62.90,11.11,626.00,488,1.04
2015-09-18,P3,6,7451.44,1241.91,1098.00,1296.62,198.62,18.09,1241.91,6,1.00
2015-09-18,P4,24,12094.00,503.92,498.00,569.00,71.00,14.26,503.92,24,1.00
2015-09-18,P5,23,19574.96,851.09,710.10,1046.89,336.79,47.43,851.09,23,1.00
2015-09-18,P6,10,14739.24,1473.92,1473.88,1473.99,0.11,0.01,1473.92,10,1.00
2015-09-18,P7,647,449352.15,727.11,629.10,699.00,69.90,11.11,694.59,647,1.05
2015-09-18,P8,669,252974.51,398.39,341.10,379.00,37.90,11.11,378.09,669,1.05
2015-09-18,P9,404,152585.40,393.26,341.10,379.00,37.90,11.11,377.63,404,1.04
2015-09-19,P1,17,25483.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,17,1.00
2015-09-19,P2,540,336292.96,660.69,537.79,668.00,130.21,24.21,623.47,540,1.06
2015-09-19,P3,3,3691.24,1230.41,1098.00,1296.62,198.62,18.09,1230.41,3,1.00
2015-09-19,P4,6,3403.00,680.60,558.00,569.00,11.00,1.97,566.80,6,1.20
2015-09-19,P5,102,79983.84,799.84,706.77,959.20,252.43,35.72,784.63,102,1.02
2015-09-19,P6,2,2999.98,1499.99,1499.99,1499.99,0.00,0.00,1499.99,2,1.00
2015-09-19,P7,700,487820.28,734.67,629.10,763.00,133.90,21.28,697.01,700,1.05
2015-09-19,P8,339,128894.65,389.41,341.10,439.00,97.90,28.70,380.36,339,1.02
2015-09-19,P9,220,83808.50,402.93,341.10,499.00,157.90,46.29,381.24,220,1.06
2015-09-20,P1,2,2998.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,2,1.00
2015-09-20,P2,449,281446.21,645.52,566.10,629.00,62.90,11.11,626.76,449,1.03
2015-09-20,P3,4,5186.48,1296.62,1296.62,1296.62,0.00,0.00,1296.62,4,1.00
2015-09-20,P4,17,8466.00,564.40,498.00,498.00,0.00,0.00,498.00,17,1.13
2015-09-20,P5,110,86451.45,823.35,699.00,789.00,90.00,12.88,786.25,110,1.05
2015-09-20,P7,780,544695.75,743.10,629.10,699.00,69.90,11.11,698.28,780,1.06
2015-09-20,P8,763,288786.63,409.05,341.10,379.00,37.90,11.11,378.45,763,1.08
2015-09-20,P9,541,204739.59,403.03,306.99,379.00,72.01,23.46,378.41,541,1.06
2015-09-21,P1,7,10493.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,7,1.00
2015-09-21,P2,97,63344.15,653.03,628.80,749.90,121.10,19.26,653.03,97,1.00
2015-09-21,P3,6,7650.06,1275.01,1166.96,1296.62,129.66,11.11,1275.01,6,1.00
2015-09-21,P4,42,20847.00,579.08,429.00,498.00,69.00,16.08,496.08,42,1.17
2015-09-21,P5,17,13738.30,808.14,699.00,898.99,199.99,28.61,808.14,17,1.00
2015-09-21,P6,4,5999.96,1499.99,1499.99,1499.99,0.00,0.00,1499.99,4,1.00
2015-09-21,P7,104,80858.20,816.75,629.10,799.00,169.90,27.01,777.20,104,1.05
2015-09-21,P8,130,52266.55,439.21,341.10,499.00,157.90,46.29,401.79,130,1.09
2015-09-21,P9,94,36760.66,395.28,360.05,499.00,138.95,38.59,390.97,94,1.01
2015-09-22,P1,9,13491.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,9,1.00
2015-09-22,P2,61,40719.57,667.53,665.00,688.73,23.73,3.57,667.53,61,1.00
2015-09-22,P3,7,8752.19,1250.31,1231.79,1296.62,64.83,5.26,1250.31,7,1.00
2015-09-22,P4,489,209281.33,491.27,265.81,498.00,232.19,87.35,428.33,489,1.15
2015-09-22,P5,198,153027.68,801.19,699.00,898.99,199.99,28.61,773.30,198,1.04
2015-09-22,P6,10,14999.02,1499.90,1499.88,1499.99,0.11,0.01,1499.90,10,1.00
2015-09-22,P7,940,652780.75,733.46,601.61,799.00,197.39,32.81,695.37,940,1.06
2015-09-22,P8,236,94282.43,432.49,359.10,499.00,139.90,38.96,400.08,236,1.08
2015-09-22,P9,169,67993.17,417.14,359.10,499.00,139.90,38.96,402.02,169,1.04
2015-09-23,P1,9,13491.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,9,1.00
2015-09-23,P2,100,66818.01,668.18,587.23,689.00,101.77,17.33,668.18,100,1.00
2015-09-23,P3,8,9607.96,1200.99,1108.61,1231.79,123.18,11.11,1200.99,8,1.00
2015-09-23,P4,1510,636063.80,543.64,347.49,498.00,150.51,43.31,422.99,1510,1.29
2015-09-23,P5,445,336402.59,841.01,636.09,776.67,140.58,22.10,760.22,445,1.11
2015-09-23,P6,382,532176.65,1434.44,1259.10,1499.88,240.78,19.12,1392.96,382,1.03
2015-09-23,P7,2591,1778357.14,771.52,537.89,799.00,261.11,48.54,687.52,2591,1.12
2015-09-23,P8,466,184435.92,421.09,326.78,439.00,112.22,34.34,395.85,466,1.06
2015-09-23,P9,541,211176.50,439.04,342.94,429.00,86.06,25.09,390.48,541,1.12
2015-09-24,P1,19,28481.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,19,1.00
2015-09-24,P2,75,50338.94,699.15,619.86,688.73,68.87,11.11,671.09,75,1.04
2015-09-24,P3,14,16852.97,1203.78,1008.83,1311.81,302.98,30.03,1203.78,14,1.00
2015-09-24,P4,1253,538274.00,564.23,347.49,540.55,193.06,55.56,422.27,1253,1.31
2015-09-24,P5,479,364516.32,830.33,565.80,776.67,210.87,37.27,763.06,479,1.09
2015-09-24,P6,256,355539.60,1725.92,1133.19,1498.98,365.79,32.28,1387.04,256,1.24
2015-09-24,P7,1958,1340305.61,750.45,537.89,850.00,312.11,58.02,686.77,1958,1.10
2015-09-24,P8,273,106044.05,401.68,326.78,428.00,101.22,30.97,388.54,273,1.03
2015-09-24,P9,415,161653.24,416.63,323.19,429.00,105.81,32.74,389.81,415,1.07
2015-09-25,P1,9,13341.10,1482.34,1349.10,1499.00,149.90,11.11,1482.34,9,1.00
2015-09-25,P2,67,45022.00,671.97,665.85,724.98,59.13,8.88,671.97,67,1.00
2015-09-25,P3,1,1149.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,1,1.00
2015-09-25,P4,47,23624.59,638.50,405.56,569.00,163.44,40.30,504.18,47,1.27
2015-09-25,P5,104,81695.98,800.94,710.10,823.35,113.25,15.95,785.49,104,1.02
2015-09-25,P6,14,20934.92,1495.35,1494.00,1496.98,2.98,0.20,1495.35,14,1.00
2015-09-25,P7,60,47282.10,815.21,699.00,799.00,100.00,14.31,788.02,60,1.03
2015-09-25,P8,163,65140.47,428.56,359.10,499.00,139.90,38.96,399.62,163,1.07
2015-09-25,P9,58,23658.07,446.38,359.10,499.00,139.90,38.96,408.30,58,1.09
